id,COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,START_TIME,END_TIME,COURSE_TYPE,COURSE_CLASS
1312,4,IEMG,22422,405221,Eng. Probability & Statistics,11,LEC,MAM,28,101771,Mohammad Awni  Mohammad Khasawneh,12/05/2024,16:00PM,18:00PM,General,Year2
1313,2,HISL,22438,203200,Hist of Sciences among Muslims,11A,LEC,UOS,69,10522,Mohamed Munis Ahmed Awad,02/05/2024,16:00PM,18:00PM,Uni_Requirement,Year2
1314,4,MECH,22462,408300,Analytical Methods in Eng.,11,LEC,UOS,8,102117,Hakan Fehmi Oztop,09/05/2024,16:00PM,18:00PM,General,Year3
1316,8,PUBL,23701,807323,Print Media Production for PR.,2,LEB,MAM,10,101373,Engy Mohamed El Sayed,12/05/2024,16:00PM,18:00PM,General,Year3
1317,2,HISL,24569,203114,History of the Islamic City,51A,LEC,MAW,39,10710,Ameena Abdullah Al Khatri,05/05/2024,16:00PM,18:00PM,General,Year1
1318,15,CENG,24396,1502170,Introduction to Cybersecurity,11,LEC,UOS,47,102048,Saddaf  Rubab,13/05/2024,16:00PM,18:00PM,General,Year1
1319,11,PHPR,23707,1102240,Foundation of Pharmacology,76L,LAB,MDM,14,10851,Manal Mohammad Shihata AL Sharawy,14/05/2024,16:00PM,18:00PM,General,Year2
1320,3,BUSP,24498,302170,Principles of Marketing,12,LEC,UOS,52,101773,Muhammad Turki Alshurideh,11/05/2024,16:00PM,18:00PM,General,Year1
1323,3,FNEC,22946,308151,Principles of Microeconomics,12V,LEC,UOS,61,101992,Ijaz-Ur-Rehman  Ali Zaman,14/05/2024,16:00PM,18:00PM,General,Year1
1325,15,COSC,22833,1501100,Introduction to IT(English),77,LEB,MDM,36,102058,Muhammad Anwar Shahid,01/05/2024,16:00PM,18:00PM,General,Year1
1328,4,ARCH,21969,404241,Thermal Sciences,12,LEC,UOS,48,101495,Mamdouh  El Haj Assad,06/05/2024,16:00PM,18:00PM,General,Year2
1329,15,COSC,21830,1501113,Programming for Engineers,2,LEB,MAM,20,P-2877,Mohammad Rustom Alnasar,07/05/2024,16:00PM,18:00PM,General,Year1
1330,4,ARCH,21945,404204,Surveying,12,LEB,UOS,19,101980,Samir Mohammed Osman Hassan Dirar,07/05/2024,16:00PM,18:00PM,General,Year2
1331,15,COSC,21834,1501116,Programming I,2,LEB,MAM,33,P-3108,Muath Ibrahim Mohammad Jarrah,07/05/2024,16:00PM,18:00PM,General,Year1
1332,11,PHPR,21883,1104422,Clinical Pharmacy I B,71,LEC,MDM,64,101427,Hamzah Tareq AL Zubaidi,14/05/2024,16:00PM,18:00PM,General,Year4
1333,15,COSC,21837,1501116,Programming I,5,LEB,MAM,35,102122,Karam Mohamed Goda Mohamed Sallam,07/05/2024,16:00PM,18:00PM,General,Year1
1334,3,FNEC,24441,308230,Financial Management,13,LEC,UOS,55,102034,MD  Mahfuzur Rahman,09/05/2024,16:00PM,18:00PM,General,Year2
1336,2,HISL,23292,203114,History of the Islamic City,11E,LEC,UOS,48,101697,Mesut  Idriz,05/05/2024,16:00PM,18:00PM,General,Year1
1337,3,FNEC,20945,308151,Principles of Microeconomics,11,LEC,UOS,69,101992,Ijaz-Ur-Rehman  Ali Zaman,14/05/2024,16:00PM,18:00PM,General,Year1
1338,2,SOCI,20824,204102,UAE Society,13A,LEC,UOS,174,101987,Fatma A. D. Algharbawi,29/04/2024,16:00PM,18:00PM,Uni_Requirement,Year1
1339,2,SOCI,20809,204101,Intro. to Sociology,1,LEC,MAM,57,101987,Fatma A. D. Algharbawi,04/05/2024,16:00PM,18:00PM,General,Year1
1340,14,APHY,20858,1430472,Instrum.and Control,11,LEC,UOS,9,102114,Mahmoud Rabie Abdel-Hafez,07/05/2024,16:00PM,18:00PM,General,Year4
1341,1,FREL,20718,104419,Preaching and Oratory,51,LEC,MAW,15,P-2873,Abdul Lattif Hasan Abdul Lattif Ahmed Al-Ali,13/05/2024,16:00PM,18:00PM,General,Year4
1342,6,PBLW,20906,602245,Legal Studies In English,1,LEC,MAM,17,101994,Jamal  Barafi,12/05/2024,16:00PM,18:00PM,General,Year2
1343,15,CENG,20628,1502337,Microcontroller Based Dsgn Lab,11,LAB,UOS,17,101058,Mohamed Talal  Bonny,06/05/2024,08:30AM,10:30AM,General,Year3
1344,14,BIOT,20561,1450421,Plant Biotechnology,14L,LAB,UOS,24,101165,Tasneem  Obaid,06/05/2024,08:30AM,10:30AM,General,Year4
1345,1,JURF,20458,103223,Juri. of Marriage and Divorce,1,LEC,MAM,7,P-2873,Abdul Lattif Hasan Abdul Lattif Ahmed Al-Ali,29/04/2024,08:30AM,10:30AM,General,Year2
1346,5,NURS,20491,503260,Fundamentals of Nursing,72,LEC,MDM,41,10750,Mini Sara  Abraham,08/05/2024,08:30AM,10:30AM,General,Year2
1347,2,EDUC,20031,206211,Children’s Literature,51,LEC,MAW,55,102002,Sami Sulieman Hamed Alqatawneh,06/05/2024,08:30AM,10:30AM,General,Year2
1348,3,BUSP,20699,302493,Pay and Salary Administration,11,LEC,UOS,37,101915,Salima  Hamouche,11/05/2024,08:30AM,10:30AM,General,Year4
1349,2,INRE,20372,205200,Research Methods,11,LEC,UOS,52,101460,Abdelrahman Ahmed Abdelrahman,13/05/2024,08:30AM,10:30AM,General,Year2
1350,2,INRE,20364,205387,Turkey in Intl. Relations,11,LEC,UOS,34,101865,Muhamed  Ali,08/05/2024,08:30AM,10:30AM,General,Year3
1351,14,BIOT,20289,1450391,Scientific Writing and Pres.,11,LEC,UOS,35,101717,Abdullah  Almutery,14/05/2024,08:30AM,10:30AM,General,Year3
1352,14,MATH,20254,1440151,Analytic Geometry,11Q,LEC,UOS,20,101630,Mostafa  Zahri,08/05/2024,08:30AM,10:30AM,General,Year1
1353,14,MATH,20207,1440211,Linear Algebra I,51,LEC,MAW,41,10311,Ali Mohamed Jaballah,05/05/2024,08:30AM,10:30AM,General,Year2
1354,14,BIOT,20405,1450311,Intro. to Forensic Sciences,12,LEC,UOS,51,10836,Ismail Moh d Khair Saadoun,13/05/2024,08:30AM,10:30AM,General,Year3
1355,2,INRE,20428,205370,International Terrorism,11,LEC,UOS,20,101596,Shyamal  Kataria,09/05/2024,08:30AM,10:30AM,General,Year3
1356,4,SREE,23267,406201,Fluid Mechanics,13,LEC,UOS,14,101928,Ali Mohammed Hassan Radwan,13/05/2024,08:30AM,10:30AM,General,Year2
1358,4,MECH,23821,408373,Polymers Engineering Lab,11,LAB,UOS,4,202857,Mohammed Mohammed Ali,08/05/2024,08:30AM,10:30AM,General,Year3
1360,11,MDCH,23490,1101360,Chem. Basis of Drug Action II,71,LEC,MDM,49,101375,Mohammed Ibrahim El-Gamal,08/05/2024,08:30AM,10:30AM,General,Year3
1361,14,APHY,21347,1430107,Physics for Health Sci,71L,LAB,MDM,25,101108,Saja  Abdulhadi,12/05/2024,08:30AM,10:30AM,General,Year1
1362,14,APHY,21268,1430107,Physics for Health Sci,13L,LAB,UOS,24,101108,Saja  Abdulhadi,12/05/2024,08:30AM,10:30AM,General,Year1
1365,14,APHY,23852,1430107,Physics for Health Sci,76,LEC,MDM,45,101508,Yassir Ahmed  Abdu,12/05/2024,08:30AM,10:30AM,General,Year1
1366,2,IEP,21228,11112,Reading Skills,14,LEC,UOS,49,30146,Nahed  Mowaket,07/05/2024,08:30AM,10:30AM,General,Year1
1367,14,APHY,24435,1430107,Physics for Health Sci,85L,LAB,UOS,20,10055,Omar Mohammed Adwan,12/05/2024,08:30AM,10:30AM,General,Year1
1368,2,IEP,21261,11112,Reading Skills,17,LEC,UOS,35,10769,Asmaa Awad Ahmed,07/05/2024,08:30AM,10:30AM,General,Year1
1369,2,IEP,21264,11112,Reading Skills,18,LEC,UOS,30,30146,Nahed  Mowaket,07/05/2024,08:30AM,10:30AM,General,Year1
1370,8,PUBL,23625,807221,Intro. to Public Relations,12,LEC,UOS,50,10646,Khayrat Moawed Ayad,13/05/2024,08:30AM,10:30AM,General,Year2
1371,8,PUBL,23631,807222,Effective Presentation &Speech,12,LEB,UOS,45,101145,Shareefa  Al-Marzooqi,09/05/2024,08:30AM,10:30AM,General,Year2
1372,6,LAW,24046,605103,Intro. to Eng. Comm. law Sys.,11,LEC,UOS,40,101948,Mohammad Owais Farooqui,09/05/2024,08:30AM,10:30AM,General,Year1
1374,4,MECH,23785,408274,Membrane I,11,LEC,UOS,3,102075,Adewale Olalekan Giwa,14/05/2024,08:30AM,10:30AM,General,Year2
1375,2,IEP,21138,12102,Intensive English Preparatory3,51,LEC,MAW,18,10158,Fadwa Mahmoud Sleiman,04/05/2024,08:30AM,10:30AM,General,Year2
1376,3,FNEC,21026,308331,Corporate Finance,1,LEC,MAM,23,101257,Mohammad Qasem Al-Shboul,09/05/2024,08:30AM,10:30AM,General,Year3
1377,14,APHY,21187,1430107,Physics for Health Sci,72L,LAB,UOS,22,101505,Abdulraheem mohamed Khudada Mohamed,12/05/2024,08:30AM,10:30AM,General,Year1
1378,14,APHY,21189,1430107,Physics for Health Sci,75L,LAB,MDM,21,101505,Abdulraheem mohamed Khudada Mohamed,12/05/2024,08:30AM,10:30AM,General,Year1
1379,2,IEP,21153,11112,Reading Skills,11,LEC,UOS,35,101464,Dima Mahmoud Ahmad Ibrahim,07/05/2024,08:30AM,10:30AM,General,Year1
1380,2,IEP,21129,12102,Intensive English Preparatory3,1,LEC,MAM,37,30061,Ayman Mohammed Zater,04/05/2024,08:30AM,10:30AM,General,Year2
1381,5,CLNU,21209,507263,Food Microbiology,71,LEC,MDM,60,101515,Tareq (Mohammad Ibrahim) A.H. Osaili,07/05/2024,08:30AM,10:30AM,General,Year2
1382,5,HSAD,21194,504260,Leadership & Mang. in H. Prof,72,LEC,MDM,17,101061,Syed Azizur Rahman,07/05/2024,08:30AM,10:30AM,General,Year2
1383,4,EECE,21006,402340,Eng. Comp. & Linear Algebra,11,LEC,UOS,40,101344,Sohaib  Majzoub,11/05/2024,08:30AM,10:30AM,General,Year3
1384,5,CLNU,21216,507361,Diet Planning and Disease(1),72,LEC,MDM,29,101267,Moezalislam Ezzat Faris,13/05/2024,08:30AM,10:30AM,General,Year3
1385,11,MDCH,23496,1101113,Chemistry for Pharmacy,74L,LAB,MDM,32,10970,Hamadeh  (M. Khier) Tarazi,14/05/2024,08:30AM,10:30AM,General,Year1
1386,4,SREE,21590,406100,Intro. to Energy Science&Tech.,51,LEC,MAW,28,101025,Shek Atiqure Rahman,12/05/2024,08:30AM,10:30AM,General,Year1
1387,2,ARAB,21645,201102,Arabic Language,22F,LEC,UOS,87,101822,Dame  Toure,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1388,2,ARAB,21631,201102,Arabic Language,12H,LEC,UOS,93,101822,Dame  Toure,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1389,5,MLT,21712,501260,Biochemistry,76L,LAB,MDM,24,10770,Sondos Abderraheem Harfeel,09/05/2024,08:30AM,10:30AM,General,Year2
1390,2,ARAB,21633,201102,Arabic Language,13U,LEC,UOS,90,101941,Khalid  Elyaboudi,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1392,11,MDCH,22247,1101113,Chemistry for Pharmacy,71,LEC,MDM,147,10808,Abdel Nasser A. Elshorbagi,14/05/2024,08:30AM,10:30AM,General,Year1
1393,5,MLT,22022,501464,Medical Mycology,71,LEC,MDM,23,101644,Raed Omar Abu Odeh,11/05/2024,08:30AM,10:30AM,General,Year4
1394,6,PBLW,23246,602372,Admin. Decisions and Contracts,1,LEB,MAM,8,101968,Eman Ahmed Abdelrahman Abdalla Alabdouli,13/05/2024,08:30AM,10:30AM,General,Year3
1395,11,PHPR,22119,1104240,Intro. Pharm. Prac. &Drug Info,71,LEC,MDM,80,101073,Abduel Mula R. Abdul Karem,09/05/2024,08:30AM,10:30AM,General,Year2
1396,5,PHTH,22136,505262,Assessment in Physiotherapy,72L,LAB,MDM,28,101986,Amal Lahcen Ahbouch,09/05/2024,08:30AM,10:30AM,General,Year2
1397,5,PHTH,22125,505262,Assessment in Physiotherapy,71,LEC,MDM,65,101795,Meeyoung  Kim,09/05/2024,08:30AM,10:30AM,General,Year2
1398,5,PHTH,22222,505265,Anatomy(2),71L,LAB,MDM,28,101774,Muna N Kadhom,08/05/2024,08:30AM,10:30AM,General,Year2
1399,11,PHCS,22168,1103412,Pharmaceutics II B,72,LEC,MDM,60,101793,Zahid  Hussain,06/05/2024,08:30AM,10:30AM,General,Year4
1400,2,ARAB,22096,201444,Modern Literary Criticism,51,LEC,MAW,7,101225,Badeeah Khaleel Al Hashemi,06/05/2024,08:30AM,10:30AM,General,Year4
1401,4,NUCL,22427,407454,Radiological Health Eng.Fund.,11,LEC,UOS,10,102134,Serene Adnan Moh'd Badran,04/05/2024,08:30AM,10:30AM,General,Year4
1402,4,NUCL,22309,407402,Reactor Safety Analysis,11,LEC,UOS,5,101338,Muhammad  Zubair,07/05/2024,08:30AM,10:30AM,General,Year4
1403,4,IEMG,22406,405440,Industrial Automation,11,LEB,UOS,32,10879,Imad  AL Syouf,13/05/2024,08:30AM,10:30AM,General,Year4
1404,4,IEMG,22410,405442,Safety for Engineers,11,LEC,UOS,33,101497,In Ju  Kim,07/05/2024,08:30AM,10:30AM,General,Year4
1405,5,PHTH,22346,505462,Selected Topics in PT,71,LEC,MDM,81,10600,Fatma Abd EL Fatah Hegazy,12/05/2024,08:30AM,10:30AM,General,Year4
1406,8,COMM,22378,800214,Princ. of Visual Production,11,LEB,UOS,25,10642,Essam Nasr Selim,28/04/2024,08:30AM,10:30AM,General,Year2
1407,2,HISL,22439,203319,Maghrib and Andalus Hist,11A,LEC,UOS,50,101594,Khireddine  Chatra,06/05/2024,08:30AM,10:30AM,General,Year3
1408,5,HSGN,22255,500160,Human Anatomy and Physiology,74,LEC,MDM,61,101774,Muna N Kadhom,05/05/2024,08:30AM,10:30AM,General,Year1
1409,5,PHTH,22320,505460,Physiotherapy for Geriatrics,72L,LAB,MDM,28,102004,Sivapriya  Ramakrishnan,08/05/2024,08:30AM,10:30AM,General,Year4
1410,4,IEMG,22400,405325,Stochastic Simulation,11,LEB,UOS,27,10960,Ali  Cheaitou,05/05/2024,08:30AM,10:30AM,General,Year3
1411,5,PHTH,22321,505460,Physiotherapy for Geriatrics,73L,LAB,MDM,28,102004,Sivapriya  Ramakrishnan,08/05/2024,08:30AM,10:30AM,General,Year4
1412,5,HSGN,24467,500161,Intr. to Health Sciences,74,LEC,MDM,71,102174,Muhammed Ayas  Kalla Puthiyaveettil,13/05/2024,08:30AM,10:30AM,General,Year1
1415,2,ENGL,24621,202111,Basic English,6,LEC,UOS,36,10160,Saleh Mohamed El Saafin,11/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1416,8,PUBL,23702,807402,Organizational Communication,12,LEC,UOS,11,10838,Ahmed Farouk Nofily,14/05/2024,08:30AM,10:30AM,General,Year4
1419,14,BIOT,23825,1450421,Plant Biotechnology,15L,LAB,UOS,16,101165,Tasneem  Obaid,06/05/2024,08:30AM,10:30AM,General,Year4
1422,15,COSC,21846,1501211,Programming II,1,LEB,MAM,28,P-3108,Muath Ibrahim Mohammad Jarrah,14/05/2024,08:30AM,10:30AM,General,Year2
1423,2,ARAB,21898,201102,Arabic Language,24B,LEC,UOS,91,101761,Leila  Abidi,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1424,5,MDI,21787,502473,Radiologic Pathology and Image,71,LAB,MDM,20,101774,Muna N Kadhom,04/05/2024,08:30AM,10:30AM,General,Year4
1425,2,ARAB,21900,201102,Arabic Language,21M,LEC,UOS,94,10886,Fekry Abdelmonem El Nagar,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1426,2,ARAB,21904,201102,Arabic Language,23S,LEC,UOS,122,10886,Fekry Abdelmonem El Nagar,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1427,5,PHTH,23615,505265,Anatomy(2),75L,LAB,MDM,30,101986,Amal Lahcen Ahbouch,08/05/2024,08:30AM,10:30AM,General,Year2
1432,1,FREL,20917,104100,Islamic Culture,25U,LEC,UOS,112,102164,Najla Mohamed Rashid Aljarwan Alshamsi,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1433,6,PBLW,20812,602152,Penal Law: General Part,1,LEB,MAM,43,101887,Halima Khalid Nasir Saif Almidfa,04/05/2024,08:30AM,10:30AM,General,Year1
1434,1,FREL,20904,104100,Islamic Culture,19Z,LEC,UOS,100,102176,Khadija Mohamed Ali Malik Aldhuhoori,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
1435,14,APHY,20783,1430113,Physics for Medical Sciences,71,LEC,MDM,27,101508,Yassir Ahmed  Abdu,04/05/2024,08:30AM,10:30AM,General,Year1
1436,14,APHY,20799,1430107,Physics for Health Sci,11,LEC,UOS,18,102160,Badreyya Ali Mohammed Salem Alshehhi,12/05/2024,08:30AM,10:30AM,General,Year1
1437,5,ENVH,20928,506263,Water & Wastewater Sanitation,71,LEC,MDM,25,101353,Lucy  Semerjian EP. Raja Abdallah,13/05/2024,08:30AM,10:30AM,General,Year2
1438,6,PBLW,20817,602454,Law of Criminal Procedures,1,LEB,MAM,16,101663,Abdulellah Mohammed Salim Al Nawayseh,11/05/2024,08:30AM,10:30AM,General,Year4
1439,14,APHY,20833,1460420,Well Logging,11,LEC,UOS,5,101946,Mohamed Ibrahim Abdelfattah Ibrahim Farag,05/05/2024,08:30AM,10:30AM,General,Year4
1440,8,PUBL,20590,807423,Audio-Visual Media Prod for PR,1,LEB,MAM,15,101730,Nawal Abdel Razaq Abdel Rahim Askar AL Naqbi,08/05/2024,11:00AM,13:00PM,General,Year4
1441,8,PUBL,20589,807423,Audio-Visual Media Prod for PR,51,LEB,MAW,18,101730,Nawal Abdel Razaq Abdel Rahim Askar AL Naqbi,08/05/2024,11:00AM,13:00PM,General,Year4
1442,2,ENGL,20639,202113,English for Humanities,51,LEC,MAW,74,101224,Nada Mohamed Abdalla Al Hammadi,28/04/2024,11:00AM,13:00PM,General,Year1
1443,2,ENGL,20641,202113,English for Humanities,2,LEC,MAM,30,101224,Nada Mohamed Abdalla Al Hammadi,28/04/2024,11:00AM,13:00PM,General,Year1
1445,1,FREL,20555,104130,Analytical Biog of the Prophet,15,LEC,UOS,49,102164,Najla Mohamed Rashid Aljarwan Alshamsi,30/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
1446,1,JURF,20520,103325,Jur. of Wills and Inheritance,51,LEC,MAW,15,101180,Dalila  Berraf,07/05/2024,11:00AM,13:00PM,General,Year3
1447,1,JURF,20521,103325,Jur. of Wills and Inheritance,52,LEC,MAW,9,101180,Dalila  Berraf,07/05/2024,11:00AM,13:00PM,General,Year3
1448,1,JURF,20450,103211,Sources of Islamic Law,51,LEC,MAW,11,101682,Arif Mohammed Aljanahi,14/05/2024,11:00AM,13:00PM,General,Year2
1449,14,CHMS,20061,1420217,Organic Chemistry (2),11,LEC,UOS,10,101723,Raed Abdallah AL Qawasmeh,08/05/2024,11:00AM,13:00PM,General,Year2
1450,2,ENGL,20098,202114,English for Media,51,LEC,MAW,27,10662,Dana Aziz Khalil,27/04/2024,11:00AM,13:00PM,General,Year1
1451,2,ENGL,20176,202121,English For Medical Sciences 1,77,LEC,MDM,79,101151,Myssan Sameer Al laysy Stouhi,02/05/2024,11:00AM,13:00PM,Uni_Requirement,Year1
1452,2,ENGL,20102,202114,English for Media,2,LEC,MAM,16,30022,Khaled Mohamed Besbes,27/04/2024,11:00AM,13:00PM,General,Year1
1453,14,MATH,20252,1440261,Diff. Equs for Engs,51,LEC,MAW,42,101615,Belkacem  Said Houari,06/05/2024,11:00AM,13:00PM,General,Year2
1454,14,MATH,20209,1440161,Calculus II for Engineers,2,LEC,MAM,44,101323,Mohammad Saleh Bataineh,05/05/2024,11:00AM,13:00PM,General,Year1
1455,14,MATH,20229,1440261,Diff. Equs for Engs,2,LEC,MAM,20,101615,Belkacem  Said Houari,06/05/2024,11:00AM,13:00PM,General,Year2
1456,2,INRE,20412,205100,Governance in the UAE,11,LEC,UOS,71,102148,Mona  Salman,05/05/2024,11:00AM,13:00PM,General,Year1
1457,15,CENG,24411,1502444,Computer and Network Security,51,LEC,MAW,38,P-3107,Haitham  Tayyar,12/05/2024,11:00AM,13:00PM,General,Year4
1458,11,PHPR,23812,1104452,Principle of OTC Therapy,74,LEC,MDM,42,102138,Zelal Jaber Kharaba,11/05/2024,11:00AM,13:00PM,General,Year4
1459,4,SREE,23339,406320,Solar PV Systems,12,LEC,UOS,35,101342,Di  Zhang,11/05/2024,11:00AM,13:00PM,General,Year3
1460,14,APHY,23487,1460324,Hydrogeology,11,LEC,UOS,6,102170,Nouf Sultan Saif Mohamed Alteneiji,05/05/2024,11:00AM,13:00PM,General,Year3
1462,6,PRLW,21263,601423,Private International Law,51,LEB,MAW,12,101962,Nashwa Ahmed Mohamed,05/05/2024,11:00AM,13:00PM,General,Year4
1463,4,ARCH,23371,404481,Sel. Top. in Struc. Eng.,11,LEC,UOS,16,101980,Samir Mohammed Osman Hassan Dirar,11/05/2024,11:00AM,13:00PM,General,Year4
1464,8,PUBL,23623,807321,Writing for Public Relations,11,LEB,UOS,16,102068,Mokhtar H Mohamed Elareshi,05/05/2024,11:00AM,13:00PM,General,Year3
1466,15,COSC,23361,1501441,Multimedia Technology,11,LEC,UOS,49,101846,Mohammad Abdullah A.R. Alsmirat,11/05/2024,11:00AM,13:00PM,General,Year4
1467,5,NURS,20999,503364,Adult Health Nursing (2),72,LEC,MDM,68,10780,Wegdan Ahmad Bani Issa,13/05/2024,11:00AM,13:00PM,General,Year3
1468,5,NURS,21034,503362,Pediatric Health Nursing,72,LEC,MDM,69,101069,Nabeel Salem AL-Yateem,14/05/2024,11:00AM,13:00PM,General,Year3
1470,11,PHCS,23566,1103121,Microbiology,76L,LAB,MDM,25,101709,Shijna Ramachandran Chamathakkriyil Kappally,05/05/2024,11:00AM,13:00PM,General,Year1
1471,11,PHCS,23572,1103121,Microbiology,77L,LAB,MDM,21,101709,Shijna Ramachandran Chamathakkriyil Kappally,05/05/2024,11:00AM,13:00PM,General,Year1
1472,15,COSC,21622,1501101,Introduction to IT(Arabic),52A,LEB,MAW,36,102063,Mo'ath Mazin Faleh Mheidat,02/05/2024,11:00AM,13:00PM,General,Year1
1473,11,PHCS,23574,1103121,Microbiology,79L,LAB,MDM,28,101709,Shijna Ramachandran Chamathakkriyil Kappally,05/05/2024,11:00AM,13:00PM,General,Year1
1475,11,PHCS,22171,1103240,Dosage Forms II,71,LEC,MDM,56,10722,Iman Saad Mohamed,08/05/2024,11:00AM,13:00PM,General,Year2
1476,6,PBLW,23243,602343,Administrative Law (2),1,LEB,MAM,9,102130,Rim  Helali,08/05/2024,11:00AM,13:00PM,General,Year3
1477,11,PHCS,22152,1103121,Microbiology,72,LEC,MDM,77,101311,Ghalia Abdul Khader Khoder,05/05/2024,11:00AM,13:00PM,General,Year1
1478,8,MASS,22140,806351,Program Presentation in R&Tv 1,11,LEB,UOS,10,101476,Alaa Makki Abdulhadi  Akkof,08/05/2024,11:00AM,13:00PM,General,Year3
1479,11,PHCS,22182,1103240,Dosage Forms II,73L,LAB,MDM,21,P-3120,Muna Bassam Suleiman Najm,08/05/2024,11:00AM,13:00PM,General,Year2
1480,2,HISL,22431,203220,The Rashidun Caliphate,11,LEC,UOS,34,10710,Ameena Abdullah Al Khatri,07/05/2024,11:00AM,13:00PM,General,Year2
1481,4,MECH,22326,408203,Strength of Materials,11,LEB,UOS,9,101488,Khalil Abdelrazek Khalil Abdelmawgoud,12/05/2024,11:00AM,13:00PM,General,Year2
1482,8,COMM,22266,800112,Media Writing,12,LEB,UOS,21,102030,Leon Yousif Barkho,11/05/2024,11:00AM,13:00PM,General,Year1
1483,2,ENGL,23442,202113,English for Humanities,1,LEC,MAM,59,10662,Dana Aziz Khalil,28/04/2024,11:00AM,13:00PM,General,Year1
1485,4,IEMG,22425,405341,Erg. Work &  Process Improvt.,1,LEB,MAM,11,101497,In Ju  Kim,12/05/2024,11:00AM,13:00PM,General,Year3
1487,11,MDCH,23504,1101120,Organic Chemistry I,73,LEC,MDM,39,10673,Mohammad Harb Semreen,13/05/2024,11:00AM,13:00PM,General,Year1
1488,6,PRLW,22939,601216,Nominate Cnt.(Sale &Ins. Cnt.),1,LEB,MAM,10,102137,Iman Khamis Salim Mubarak Alyahyaee,13/05/2024,11:00AM,13:00PM,General,Year2
1489,4,MECH,22900,408435,Instrumentation & Measurements,11,LEC,UOS,2,101677,Tahar  Laoui,11/05/2024,11:00AM,13:00PM,General,Year4
1491,11,PHCS,23511,1103240,Dosage Forms II,71L,LAB,MDM,25,101984,Mirhan Mostafa Gamal Mohamed,08/05/2024,11:00AM,13:00PM,General,Year2
1493,2,HISL,23290,203465,Tourism & Cultural Heritage,11A,LEC,UOS,40,102031,Maamoun Saleh Abdulkarim,12/05/2024,11:00AM,13:00PM,General,Year4
1494,5,NURS,23749,503101,Health and Safety,72A,LEC,MDM,142,101893,Fatma Refaat Abdelfattah Ahmed Abdelbaky,07/05/2024,11:00AM,13:00PM,General,Year1
1495,5,ENVH,20854,506262,Environmental Microbiology,71,LEC,MDM,24,101872,Ioannis  Savvaidis,07/05/2024,11:00AM,13:00PM,General,Year2
1496,2,SOCI,20840,204151,Sociological Theory (1),51,LEC,MAW,43,101093,Omaima Mohamed Abou Elkheir,14/05/2024,11:00AM,13:00PM,General,Year1
1497,5,ENVH,20937,506264,Vector Control,71,LEC,MDM,25,102028,Khaled Megahed Abass,08/05/2024,11:00AM,13:00PM,General,Year2
1498,15,BUIS,20605,1503332,Business Data Telecom&Networks,11,LEC,UOS,39,101203,Iman Ahmed Akour,13/05/2024,13:30PM,15:30PM,General,Year3
1499,1,JURF,20545,103327,Jurs.of Int.Relations in Islam,1,LEC,MAM,12,102085,Aziz Farhan M Alenezi,09/05/2024,13:30PM,15:30PM,General,Year3
1500,1,JURF,20472,103224,Islamic Criminal Law,1,LEC,MAM,7,10471,Mohamed Suliman Suliman,06/05/2024,13:30PM,15:30PM,General,Year2
1501,4,EECE,20039,402205,Circuit Analysis II,11,LEC,UOS,26,10703,Amr Mohamed Elnady,14/05/2024,13:30PM,15:30PM,General,Year2
1502,14,CHMS,20011,1420101,General Chemistry (1),54T,LEC,MAW,61,102156,Mohamed Shaban Nafie El Sayed,11/05/2024,13:30PM,15:30PM,General,Year1
1503,2,EDUC,20026,206212,Des. & Prod. Educ. Tool Chil.,51,LEC,MAW,41,101844,Ali Ahmad Ghaleb Al-Barakat,07/05/2024,13:30PM,15:30PM,General,Year2
1504,4,EECE,20079,402310,Electromechanical Systems,11,LEC,UOS,31,101116,Ali Ahmed Adam Ismail,07/05/2024,13:30PM,15:30PM,General,Year3
1505,3,BUSP,20700,302390,Performance Management,11,LEC,UOS,31,102109,Hamzah Hussein Abdallah Elrehail,14/05/2024,13:30PM,15:30PM,General,Year3
1506,14,MATH,20277,1440281,Intro Probability & Statistics,1,LEC,MAM,24,102073,Tahir  Abbas,06/05/2024,13:30PM,15:30PM,General,Year2
1507,14,MATH,20269,1440381,Mathematical Statistics,11,LEC,UOS,6,101867,Marwan  Al-Momani,09/05/2024,13:30PM,15:30PM,General,Year3
1508,14,MATH,20238,1440133,Calculus I for Engineering,03H,LEC,MAM,44,101321,Mahmoud  Benkhelifa,05/05/2024,13:30PM,15:30PM,General,Year1
1509,15,BUIS,20434,1503231,Business Programming,51,LEB,MAW,20,10393,Mohamed Abdalla Nour,08/05/2024,13:30PM,15:30PM,General,Year2
